FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1039.50781300	-31.6	-32070	7.7	7.8	-0.1	7.9	0.1	11.3	
1039.51171900	-31.3	-32072	7.7	7.6	0.1	7.9	0.3	11.4	
1039.51562500	-30.9	-32074	7.9	7.6	0.3	7.9	0.3	11.4	
1039.51953100	-30.7	-32076	7.9	7.6	0.3	7.9	0.3	11.5	
1039.52343800	-30.6	-32078	7.9	7.6	0.3	7.9	0.3	11.5	
1039.52734400	-30.5	-32080	7.9	7.6	0.3	7.9	0.3	11.6	
1039.53125000	-30.5	-32082	7.7	7.6	0.1	7.8	0.2	11.6	
1039.53515600	-30.5	-32084	7.7	7.8	-0.1	7.9	0.1	11.7	
1039.53906300	-30.4	-32086	7.7	7.6	0.1	7.9	0.3	11.7	
1039.54296900	-30.3	-32088	7.7	7.8	-0.1	7.9	0.1	11.8	
1039.54687500	-30.2	-32090	7.7	7.8	-0.1	7.9	0.1	11.9	
1039.55078100	-30.1	-32092	7.7	7.6	0.1	7.9	0.3	12.0	
1039.55468800	-29.9	-32094	7.7	7.6	0.1	7.9	0.3	12.2	
1039.55859400	-29.7	-32096	7.7	7.8	-0.1	7.9	0.1	12.3	
1039.56250000	-29.4	-32098	7.7	7.6	0.1	7.9	0.3	12.5	
1039.56640600	-29.1	-32100	7.5	7.8	-0.3	8.1	0.3	12.6	
1039.57031300	-28.8	-32102	7.7	7.8	-0.1	8.1	0.3	12.8	
1039.57421900	-28.6	-32103	7.5	7.8	-0.3	8.1	0.3	12.9	
1039.57812500	-28.5	-32105	7.7	7.8	-0.1	8.1	0.3	12.9	
1039.58203100	-28.5	-32107	7.7	7.8	-0.1	8.1	0.3	13.0	
1039.58593800	-28.6	-32109	7.7	7.8	-0.1	8.1	0.3	13.0	
1039.58984400	-28.6	-32111	7.5	7.9	-0.4	8.1	0.2	13.0	
1039.59375000	-28.6	-32113	7.5	7.8	-0.3	8.1	0.3	13.0	
1039.59765600	-28.3	-32115	7.5	7.8	-0.3	8.1	0.3	13.1	
1039.60156300	-28.0	-32116	7.3	7.9	-0.6	8.1	0.2	13.1	
1039.60546900	-27.8	-32118	7.7	7.8	-0.1	7.9	0.1	13.1	
1039.60937500	-27.7	-32120	7.5	7.8	-0.3	7.9	0.1	13.1	
1039.61328100	-27.6	-32122	7.5	7.8	-0.3	7.9	0.1	13.2	
1039.61718800	-27.5	-32124	7.3	7.8	-0.5	8.1	0.3	13.2	
1039.62109400	-27.2	-32125	7.5	7.6	-0.1	7.9	0.3	13.2	
1039.62500000	-26.8	-32127	7.5	7.8	-0.3	8.1	0.3	13.3	
1039.62890600	-26.5	-32129	7.5	7.6	-0.1	7.9	0.3	13.3	
1039.63281300	-26.4	-32131	7.5	7.8	-0.3	7.9	0.1	13.3	
1039.63671900	-26.4	-32132	7.3	7.8	-0.5	8.1	0.3	13.4	
1039.64062500	-26.4	-32134	7.7	7.8	-0.1	7.9	0.1	13.4	
1039.64453100	-26.4	-32136	7.5	7.8	-0.3	7.9	0.1	13.5	
1039.64843800	-26.3	-32137	7.5	7.8	-0.3	7.9	0.1	13.5	
1039.65234400	-26.3	-32139	7.5	7.8	-0.3	7.9	0.1	13.6	
1039.65625000	-26.2	-32141	7.5	7.8	-0.3	8.1	0.3	13.7	
1039.66015600	-26.2	-32143	7.5	7.6	-0.1	7.9	0.3	13.7	
1039.66406300	-26.2	-32144	7.5	7.8	-0.3	7.9	0.1	13.8	
1039.66796900	-26.2	-32146	7.5	7.8	-0.3	7.9	0.1	13.8	
1039.67187500	-26.1	-32148	7.3	7.8	-0.5	7.9	0.1	13.9	
1039.67578100	-26.0	-32149	7.5	7.6	-0.1	7.9	0.3	13.9	
1039.67968800	-25.9	-32151	7.5	7.8	-0.3	7.9	0.1	14.0	
1039.68359400	-25.8	-32153	7.5	7.8	-0.3	7.9	0.1	14.0	
1039.68750000	-25.6	-32154	7.2	7.6	-0.4	8.1	0.5	14.1	
1039.69140600	-25.6	-32156	7.5	7.8	-0.3	8.1	0.3	14.1	
1039.69531300	-25.4	-32158	7.2	7.8	-0.6	8.1	0.3	14.1	
1039.69921900	-25.3	-32159	7.3	7.8	-0.5	8.1	0.3	14.2	
1039.70312500	-25.2	-32161	7.3	7.8	-0.5	7.9	0.1	14.2	
1039.70703100	-25.1	-32163	7.3	7.8	-0.5	8.1	0.3	14.2	
1039.71093800	-25.1	-32164	7.3	7.8	-0.5	7.9	0.1	14.3	
1039.71484400	-25.1	-32166	7.3	7.8	-0.5	8.1	0.3	14.3	
1039.71875000	-25.1	-32168	7.3	7.9	-0.6	8.1	0.2	14.3	
1039.72265600	-25.1	-32169	7.3	7.9	-0.6	8.1	0.2	14.4	
1039.72656300	-25.1	-32171	7.2	7.9	-0.8	8.1	0.2	14.4	
1039.73046900	-25.0	-32172	7.3	7.8	-0.5	8.3	0.5	14.4	
1039.73437500	-24.9	-32174	7.3	7.9	-0.6	8.3	0.4	14.5	
1039.73828100	-24.9	-32176	7.3	7.9	-0.6	8.3	0.4	14.6	
1039.74218800	-24.8	-32177	7.3	7.9	-0.6	8.1	0.2	14.6	
1039.74609400	-24.8	-32179	7.3	8.1	-0.8	8.3	0.2	14.7	
1039.75000000	-24.6	-32180	7.3	8.1	-0.8	8.3	0.2	14.8	
1039.75390600	-24.5	-32182	7.3	7.9	-0.6	8.1	0.2	14.8	
1039.75781300	-24.4	-32184	7.3	8.1	-0.8	8.3	0.2	14.9	
1039.76171900	-24.3	-32185	7.3	7.9	-0.6	8.3	0.4	15.0	
1039.76562500	-24.2	-32187	7.3	8.1	-0.8	8.3	0.2	15.0	
1039.76953100	-24.1	-32188	7.2	8.1	-0.9	8.3	0.2	15.1	
1039.77343800	-24.2	-32190	7.3	8.1	-0.8	8.3	0.2	15.1	
1039.77734400	-24.2	-32192	7.3	8.1	-0.8	8.5	0.4	15.1	
1039.78125000	-24.2	-32193	7.3	8.1	-0.8	8.3	0.2	15.2	
1039.78515600	-24.1	-32195	7.2	8.1	-0.9	8.3	0.2	15.2	
1039.78906300	-24.0	-32196	7.3	8.1	-0.8	8.3	0.2	15.2	
1039.79296900	-23.9	-32198	7.2	8.1	-0.9	8.3	0.2	15.3	
1039.79687500	-23.9	-32199	7.3	8.1	-0.8	8.5	0.4	15.3	
1039.80078100	-23.9	-32201	7.0	8.1	-1.1	8.3	0.2	15.4	
1039.80468800	-23.9	-32202	7.3	8.3	-1.0	8.3	0.0	15.4	
1039.80859400	-23.9	-32204	7.2	8.1	-0.9	8.5	0.4	15.5	
1039.81250000	-23.9	-32206	7.2	8.1	-0.9	8.5	0.4	15.5	
1039.81640600	-23.9	-32207	7.2	8.1	-0.9	8.5	0.4	15.6	
1039.82031300	-23.8	-32209	7.0	8.3	-1.3	8.3	0.0	15.7	
1039.82421900	-23.8	-32210	7.2	8.1	-0.9	8.5	0.4	15.7	
1039.82812500	-23.8	-32212	7.3	8.1	-0.8	8.5	0.4	15.7	
1039.83203100	-23.8	-32213	7.2	8.1	-0.9	8.5	0.4	15.8	
1039.83593800	-23.7	-32215	7.3	8.1	-0.8	8.5	0.4	15.8	
1039.83984400	-23.6	-32216	7.2	8.1	-0.9	8.5	0.4	15.8	
1039.84375000	-23.4	-32218	7.0	8.3	-1.3	8.5	0.2	15.9	
1039.84765600	-23.3	-32219	7.2	8.3	-1.1	8.5	0.2	15.9	
1039.85156300	-23.0	-32221	7.2	8.3	-1.1	8.5	0.2	15.9	
1039.85546900	-22.8	-32222	7.0	8.3	-1.3	8.5	0.2	15.9	
1039.85937500	-22.6	-32224	7.2	8.3	-1.1	8.5	0.2	15.9	
1039.86328100	-22.6	-32225	7.0	8.3	-1.3	8.3	0.0	16.0	
1039.86718800	-22.4	-32227	7.0	8.3	-1.3	8.5	0.2	16.0	
1039.87109400	-22.3	-32228	7.0	8.1	-1.1	8.5	0.4	16.0	
1039.87500000	-22.1	-32230	7.2	8.1	-0.9	8.6	0.5	16.1	
1039.87890600	-22.1	-32231	7.0	8.3	-1.3	8.5	0.2	16.1	
1039.88281300	-21.9	-32233	7.2	8.3	-1.1	8.5	0.2	16.1	
1039.88671900	-21.9	-32234	7.2	8.3	-1.1	8.5	0.2	16.1	
1039.89062500	-21.9	-32235	7.2	8.3	-1.1	8.5	0.2	16.1	
1039.89453100	-22.1	-32237	7.2	8.3	-1.1	8.5	0.2	16.2	
1039.89843800	-22.3	-32238	7.0	8.3	-1.3	8.5	0.2	16.2	
1039.90234400	-22.3	-32240	7.0	8.5	-1.5	8.5	0.0	16.2	
1039.90625000	-22.1	-32241	7.2	8.5	-1.3	8.5	0.0	16.2	
1039.91015600	-21.8	-32243	7.2	8.5	-1.3	8.6	0.1	16.4	
1039.91406300	-21.6	-32244	7.3	8.5	-1.2	8.6	0.1	16.4	
1039.91796900	-21.5	-32245	7.2	8.5	-1.3	8.8	0.3	16.5	
1039.92187500	-21.4	-32247	7.2	8.5	-1.3	8.6	0.1	16.5	
1039.92578100	-21.3	-32248	7.0	8.5	-1.5	8.8	0.3	16.6	
1039.92968800	-21.3	-32250	7.2	8.6	-1.4	8.8	0.2	16.6	
1039.93359400	-21.3	-32251	7.2	8.8	-1.6	8.8	0.0	16.6	
1039.93750000	-21.4	-32252	7.2	8.8	-1.6	9.0	0.2	16.7	
1039.94140600	-21.4	-32254	7.0	9.0	-2.0	9.0	0.0	16.7	
1039.94531300	-21.4	-32255	7.2	9.0	-1.8	9.2	0.2	16.9	
1039.94921900	-21.4	-32257	7.2	8.8	-1.6	9.2	0.4	16.9	
1039.95312500	-21.4	-32258	7.2	8.8	-1.6	9.2	0.4	16.9	
1039.95703100	-21.4	-32259	7.2	9.0	-1.8	9.2	0.2	16.9	
1039.96093800	-21.4	-32261	7.0	9.0	-2.0	9.2	0.2	17.0	
1039.96484400	-21.4	-32262	7.0	9.2	-2.2	9.2	0.0	17.0	
1039.96875000	-21.4	-32264	6.8	9.0	-2.2	9.2	0.2	17.0	
1039.97265600	-21.3	-32265	7.2	8.6	-1.4	9.2	0.6	17.0	
1039.97656300	-21.1	-32266	7.2	8.8	-1.6	9.2	0.4	17.0	
1039.98046900	-21.0	-32268	7.2	8.6	-1.4	9.2	0.6	17.0	
1039.98437500	-20.9	-32269	7.2	8.6	-1.4	9.0	0.4	17.1	
1039.98828100	-20.9	-32270	7.2	8.6	-1.4	9.0	0.4	17.1	
1039.99218800	-20.9	-32272	7.0	8.5	-1.5	8.8	0.3	17.1	
1039.99609400	-20.9	-32273	7.0	8.3	-1.3	8.8	0.5	17.1	
1040.00000000	-20.9	-32274	7.0	8.5	-1.5	8.8	0.3	17.1	
1040.00390600	-20.9	-32276	7.0	8.3	-1.3	8.6	0.3	17.1	
1040.00781300	-20.8	-32277	7.2	8.5	-1.3	8.8	0.3	17.2	
1040.01171900	-20.6	-32279	7.2	8.5	-1.3	8.8	0.3	17.2	
1040.01562500	-20.4	-32280	7.2	8.5	-1.3	8.8	0.3	17.2	
1040.01953100	-20.4	-32281	7.0	8.5	-1.5	8.6	0.1	17.3	
1040.02343800	-20.4	-32283	7.0	8.5	-1.5	8.8	0.3	17.3	
1040.02734400	-20.6	-32284	7.2	8.6	-1.4	8.8	0.2	17.4	
1040.03125000	-20.6	-32285	7.0	8.6	-1.6	8.8	0.2	17.4	
1040.03515600	-20.6	-32287	7.0	8.6	-1.6	8.8	0.2	17.5	
1040.03906300	-20.6	-32288	6.8	8.5	-1.7	8.8	0.3	17.5	
1040.04296900	-20.4	-32289	7.0	8.3	-1.3	8.6	0.3	17.6	
1040.04687500	-20.1	-32291	7.0	8.3	-1.3	8.6	0.3	17.6	
1040.05078100	-19.9	-32292	7.0	8.1	-1.1	8.5	0.4	17.7	
1040.05468800	-19.6	-32293	7.2	8.3	-1.1	8.5	0.2	17.7	
1040.05859400	-19.6	-32294	6.8	8.1	-1.3	8.5	0.4	17.8	
1040.06250000	-19.6	-32296	7.0	8.1	-1.1	8.3	0.2	17.8	
1040.06640600	-19.7	-32297	6.8	8.1	-1.3	8.3	0.2	17.8	
1040.07031300	-19.8	-32298	7.0	8.3	-1.3	8.5	0.2	17.9	
1040.07421900	-19.8	-32299	6.8	8.5	-1.7	8.6	0.1	17.9	
1040.07812500	-19.8	-32301	6.8	8.8	-2.0	9.0	0.2	17.9	
1040.08203100	-19.8	-32302	6.8	8.8	-2.0	9.0	0.2	17.9	
1040.08593800	-19.7	-32303	6.8	9.0	-2.2	9.0	0.0	18.0	
1040.08984400	-19.6	-32305	6.6	8.8	-2.2	9.0	0.2	18.0	
1040.09375000	-19.4	-32306	6.6	8.8	-2.2	9.0	0.2	18.0	
1040.09765600	-19.3	-32307	6.8	8.6	-1.8	9.0	0.4	18.0	
1040.10156300	-19.1	-32308	6.6	8.5	-1.9	8.8	0.3	18.0	
1040.10546900	-19.0	-32310	6.8	8.1	-1.3	8.6	0.5	18.1	
1040.10937500	-18.9	-32311	6.6	7.9	-1.3	8.5	0.6	18.1	
1040.11328100	-18.9	-32312	6.8	7.8	-1.0	8.1	0.3	18.1	
1040.11718800	-18.8	-32313	6.4	7.6	-1.2	8.1	0.5	18.1	
1040.12109400	-18.7	-32315	6.6	7.4	-0.8	7.8	0.4	18.1	
1040.12500000	-18.6	-32316	6.6	7.3	-0.6	7.8	0.6	18.1	
1040.12890600	-18.4	-32317	6.8	7.1	-0.3	7.6	0.6	18.1	
1040.13281300	-18.1	-32318	6.8	7.3	-0.4	7.4	0.2	18.2	
1040.13671900	-17.9	-32319	6.8	7.1	-0.3	7.4	0.4	18.2	
1040.14062500	-17.6	-32320	7.0	7.1	-0.1	7.4	0.4	18.2	
1040.14453100	-17.4	-32322	6.8	7.1	-0.3	7.4	0.4	18.2	
1040.14843800	-17.1	-32323	7.0	7.1	-0.1	7.4	0.4	18.2	
1040.15234400	-16.9	-32324	6.8	7.1	-0.3	7.3	0.2	18.3	
1040.15625000	-16.7	-32325	7.0	7.1	-0.1	7.3	0.2	18.3	
1040.16015600	-16.6	-32326	7.0	7.1	-0.1	7.4	0.4	18.3	
1040.16406300	-16.4	-32327	7.0	7.1	-0.1	7.3	0.2	18.3	
1040.16796900	-16.2	-32328	7.0	6.9	0.1	7.3	0.3	18.4	
1040.17187500	-16.1	-32329	7.0	6.9	0.1	7.3	0.3	18.4	
1040.17578100	-16.2	-32330	7.0	6.9	0.1	7.3	0.3	18.5	
1040.17968800	-16.4	-32331	7.2	6.8	0.4	7.1	0.3	18.5	
1040.18359400	-16.8	-32332	7.0	6.8	0.3	7.1	0.3	18.6	
1040.18750000	-17.1	-32333	7.2	6.8	0.4	7.1	0.3	18.6	
1040.19140600	-17.3	-32335	7.0	6.6	0.4	6.9	0.4	18.7	
1040.19531300	-17.4	-32336	6.8	6.6	0.3	6.9	0.4	18.7	
1040.19921900	-17.4	-32337	6.8	6.6	0.3	6.9	0.4	18.8	
1040.20312500	-17.4	-32338	6.8	6.6	0.3	6.8	0.2	18.8	
1040.20703100	-17.3	-32339	6.8	6.6	0.3	6.8	0.2	18.8	
1040.21093800	-17.3	-32340	6.6	6.4	0.3	6.8	0.4	18.9	
1040.21484400	-17.1	-32341	6.4	6.4	0.1	6.8	0.4	18.9	
1040.21875000	-17.0	-32342	6.8	6.4	0.4	6.8	0.4	18.9	
1040.22265600	-16.8	-32343	6.6	6.3	0.4	6.8	0.5	19.0	
1040.22656300	-16.7	-32345	6.8	6.3	0.6	6.6	0.3	19.0	
1040.23046900	-16.7	-32346	7.0	6.3	0.8	6.6	0.3	19.0	
1040.23437500	-16.8	-32347	6.6	6.3	0.4	6.6	0.3	19.1	
1040.23828100	-16.9	-32348	6.8	6.3	0.6	6.6	0.3	19.1	
1040.24218800	-16.9	-32349	6.8	6.3	0.6	6.4	0.1	19.1	
1040.24609400	-16.9	-32350	6.8	6.3	0.6	6.4	0.1	19.1	
1040.25000000	-16.9	-32351	6.6	6.3	0.4	6.4	0.1	19.1	
1040.25390600	-16.9	-32352	6.8	6.1	0.8	6.4	0.3	19.1	
1040.25781300	-16.9	-32353	6.6	6.3	0.4	6.4	0.1	19.1	
1040.26171900	-16.8	-32354	6.6	6.3	0.4	6.4	0.1	19.1	
1040.26562500	-16.8	-32356	6.4	6.3	0.2	6.4	0.1	19.1	
1040.26953100	-16.6	-32357	6.8	6.3	0.6	6.4	0.1	19.1	
1040.27343800	-16.4	-32358	6.8	6.1	0.8	6.4	0.3	19.1	
1040.27734400	-16.3	-32359	6.8	6.3	0.6	6.4	0.1	19.1	
1040.28125000	-16.1	-32360	6.8	6.3	0.6	6.4	0.1	19.1	
1040.28515600	-15.9	-32361	6.6	6.3	0.4	6.4	0.1	19.1	
1040.28906300	-15.9	-32362	6.8	6.3	0.6	6.4	0.1	19.1	
1040.29296900	-15.8	-32363	6.6	6.3	0.4	6.4	0.1	19.1	
1040.29687500	-15.8	-32364	6.8	6.3	0.6	6.6	0.3	19.2	
1040.30078100	-15.6	-32365	6.8	6.1	0.8	6.6	0.5	19.2	
1040.30468800	-15.6	-32366	7.0	6.4	0.6	6.6	0.2	19.2	
1040.30859400	-15.6	-32367	6.8	6.3	0.6	6.6	0.3	19.3	
1040.31250000	-15.6	-32368	7.0	6.3	0.8	6.6	0.3	19.3	
1040.31640600	-15.8	-32369	6.8	6.3	0.6	6.6	0.3	19.3	
1040.32031300	-15.9	-32370	6.8	6.3	0.6	6.4	0.1	19.4	
1040.32421900	-15.9	-32371	7.0	6.1	0.9	6.6	0.5	19.4	
1040.32812500	-16.1	-32372	7.2	6.3	0.9	6.6	0.3	19.4	
1040.33203100	-16.1	-32373	7.0	6.3	0.8	6.6	0.3	19.4	
1040.33593800	-16.3	-32374	6.8	6.1	0.8	6.6	0.5	19.4	
1040.33984400	-16.3	-32375	7.0	6.3	0.8	6.6	0.3	19.5	
1040.34375000	-16.3	-32376	7.0	6.3	0.8	6.6	0.3	19.5	
1040.34765600	-16.2	-32377	7.0	6.4	0.6	6.6	0.2	19.5	
1040.35156300	-16.2	-32378	6.6	6.3	0.4	6.6	0.3	19.5	
1040.35546900	-16.1	-32380	6.8	6.3	0.6	6.6	0.3	19.5	
1040.35937500	-16.2	-32381	6.8	6.4	0.4	6.6	0.2	19.5	
1040.36328100	-16.2	-32382	6.8	6.4	0.4	6.4	0.0	19.6	
1040.36718800	-16.2	-32383	6.6	6.3	0.4	6.6	0.3	19.6	
1040.37109400	-16.1	-32384	6.6	6.4	0.3	6.6	0.2	19.6	
1040.37500000	-15.9	-32385	6.6	6.3	0.4	6.6	0.3	19.6	
1040.37890600	-15.7	-32386	6.6	6.3	0.4	6.6	0.3	19.7	
1040.38281300	-15.3	-32387	6.6	6.3	0.4	6.6	0.3	19.7	
1040.38671900	-15.1	-32388	6.4	6.3	0.2	6.6	0.3	19.7	
1040.39062500	-14.9	-32389	6.8	6.3	0.6	6.6	0.3	19.7	
1040.39453100	-14.8	-32390	6.8	6.4	0.4	6.6	0.2	19.7	
1040.39843800	-14.8	-32391	6.8	6.4	0.4	6.6	0.2	19.7	
1040.40234400	-14.8	-32392	6.8	6.4	0.4	6.8	0.4	19.8	
1040.40625000	-14.7	-32393	6.6	6.4	0.3	6.8	0.4	19.8	
1040.41015600	-14.7	-32394	6.6	6.4	0.3	6.8	0.4	19.8	
1040.41406300	-14.7	-32395	6.8	6.4	0.4	6.8	0.4	19.8	
1040.41796900	-14.6	-32395	6.8	6.4	0.4	6.8	0.4	19.8	
1040.42187500	-14.5	-32396	6.6	6.4	0.3	6.8	0.4	19.8	
1040.42578100	-14.4	-32397	6.8	6.4	0.4	6.8	0.4	19.8	
1040.42968800	-14.4	-32398	6.3	6.4	-0.1	6.8	0.4	19.8	
1040.43359400	-14.6	-32399	6.6	6.4	0.3	6.8	0.4	19.9	
1040.43750000	-14.6	-32400	6.4	6.6	-0.1	6.8	0.2	19.9	
1040.44140600	-14.6	-32401	6.3	6.6	-0.3	6.8	0.2	19.9	
1040.44531300	-14.4	-32402	6.4	6.8	-0.3	6.8	0.0	19.9	
1040.44921900	-14.2	-32403	6.4	6.6	-0.1	6.8	0.2	20.0	
1040.45312500	-13.8	-32404	6.3	6.8	-0.4	6.9	0.2	20.0	
1040.45703100	-13.4	-32405	6.6	6.6	0.1	6.9	0.4	20.0	
1040.46093800	-13.1	-32406	6.4	6.6	-0.1	6.9	0.4	20.0	
1040.46484400	-12.8	-32406	6.6	6.6	0.1	6.9	0.4	20.1	
1040.46875000	-12.5	-32407	6.6	6.8	-0.1	6.9	0.2	20.1	
1040.47265600	-12.4	-32408	6.6	6.8	-0.1	6.9	0.2	20.1	
1040.47656300	-12.3	-32409	6.6	6.6	0.1	6.9	0.4	20.1	
1040.48046900	-12.1	-32410	6.6	6.8	-0.1	6.9	0.2	20.1	
1040.48437500	-12.1	-32410	6.4	6.8	-0.3	6.9	0.2	20.2	
1040.48828100	-12.0	-32411	6.6	6.8	-0.1	6.9	0.2	20.2	
1040.49218800	-11.9	-32412	6.6	6.8	-0.1	6.9	0.2	20.2	
1040.49609400	-12.0	-32413	6.4	6.8	-0.3	6.9	0.2	20.2	
1040.50000000	-12.1	-32414	6.8	6.8	0.1	6.9	0.2	20.2	
1040.50390600	-12.3	-32414	6.4	6.8	-0.3	6.9	0.2	20.2	
1040.50781300	-12.3	-32415	6.4	6.6	-0.1	6.9	0.4	20.2	
1040.51171900	-12.4	-32416	6.4	6.6	-0.1	6.9	0.4	20.2	
1040.51562500	-12.4	-32417	6.4	6.8	-0.3	6.9	0.2	20.2	
1040.51953100	-12.3	-32418	6.4	6.6	-0.1	6.9	0.4	20.2	
1040.52343800	-12.4	-32418	6.4	6.6	-0.1	6.9	0.4	20.3	
1040.52734400	-12.4	-32419	6.4	6.8	-0.3	6.9	0.2	20.3	
1040.53125000	-12.4	-32420	6.4	6.6	-0.1	6.8	0.2	20.3	
1040.53515600	-12.3	-32421	6.6	6.8	-0.1	7.1	0.3	20.3	
1040.53906300	-12.2	-32422	6.3	6.6	-0.3	6.9	0.4	20.3	
1040.54296900	-12.0	-32422	6.6	6.6	0.1	6.9	0.4	20.3	
1040.54687500	-11.7	-32423	6.4	6.6	-0.1	6.9	0.4	20.3	
1040.55078100	-11.5	-32424	6.4	6.6	-0.1	6.9	0.4	20.3	
1040.55468800	-11.4	-32425	6.4	6.6	-0.1	6.9	0.4	20.4	
1040.55859400	-11.3	-32425	6.4	6.8	-0.3	6.9	0.2	20.4	
1040.56250000	-11.3	-32426	6.4	6.8	-0.3	6.9	0.2	20.5	
1040.56640600	-11.4	-32427	6.4	6.8	-0.3	6.9	0.2	20.5	
1040.57031300	-11.4	-32428	6.6	6.6	0.1	6.9	0.4	20.6	
1040.57421900	-11.3	-32428	6.4	6.8	-0.3	6.9	0.2	20.6	
1040.57812500	-11.3	-32429	6.4	6.8	-0.3	6.9	0.2	20.6	
1040.58203100	-11.2	-32430	6.4	6.8	-0.3	6.9	0.2	20.7	
1040.58593800	-11.1	-32430	6.3	6.8	-0.4	6.9	0.2	20.7	
1040.58984400	-11.1	-32431	6.6	6.9	-0.3	6.9	0.0	20.7	
1040.59375000	-11.2	-32432	6.6	6.8	-0.1	6.9	0.2	20.7	
1040.59765600	-11.3	-32433	6.6	6.8	-0.1	7.1	0.3	20.7	
1040.60156300	-11.3	-32433	6.6	6.9	-0.3	6.9	0.0	20.7	
1040.60546900	-11.2	-32434	6.4	6.9	-0.5	7.1	0.1	20.8	
1040.60937500	-11.1	-32435	6.6	6.8	-0.1	7.1	0.3	20.8	
1040.61328100	-11.1	-32436	6.4	6.8	-0.3	7.1	0.3	20.8	
1040.61718800	-11.1	-32436	6.6	6.9	-0.3	7.1	0.1	20.8	
1040.62109400	-11.1	-32437	6.6	6.9	-0.3	7.1	0.1	20.8	
1040.62500000	-11.3	-32438	6.4	6.9	-0.5	7.1	0.1	20.8	
1040.62890600	-11.3	-32438	6.6	6.9	-0.3	7.1	0.1	20.8	
1040.63281300	-11.3	-32439	6.6	6.9	-0.3	7.1	0.1	21.0	
1040.63671900	-11.0	-32440	6.4	6.9	-0.5	7.3	0.3	21.0	
1040.64062500	-10.7	-32441	6.4	6.9	-0.5	7.3	0.3	21.0	
1040.64453100	-10.4	-32441	6.4	7.1	-0.6	7.3	0.2	21.0	
1040.64843800	-10.2	-32442	6.6	7.1	-0.4	7.3	0.2	21.0	
1040.65234400	-10.1	-32443	6.6	7.3	-0.6	7.3	0.0	21.0	
1040.65625000	-10.1	-32443	6.4	7.1	-0.6	7.3	0.2	21.0	
1040.66015600	-10.3	-32444	6.4	7.1	-0.6	7.3	0.2	21.0	
1040.66406300	-10.4	-32445	6.6	7.1	-0.4	7.3	0.2	21.0	
1040.66796900	-10.6	-32445	6.6	7.1	-0.4	7.4	0.4	21.1	
1040.67187500	-10.7	-32446	6.4	7.1	-0.6	7.3	0.2	21.1	
1040.67578100	-10.8	-32447	6.4	7.1	-0.6	7.4	0.4	21.1	
1040.67968800	-10.8	-32447	6.6	7.3	-0.6	7.4	0.2	21.1	
1040.68359400	-10.8	-32448	6.3	7.1	-0.8	7.4	0.4	21.1	
1040.68750000	-10.8	-32449	6.6	7.3	-0.6	7.4	0.2	21.1	
1040.69140600	-10.8	-32450	6.4	7.1	-0.6	7.4	0.4	21.1	
1040.69531300	-10.6	-32450	6.6	7.3	-0.6	7.6	0.4	21.1	
1040.69921900	-10.5	-32451	6.4	7.3	-0.8	7.6	0.4	21.1	
1040.70312500	-10.3	-32452	6.6	7.4	-0.8	7.6	0.2	21.2	
1040.70703100	-10.1	-32452	6.8	7.3	-0.4	7.6	0.4	21.2	
1040.71093800	-9.8	-32453	6.8	7.1	-0.3	7.6	0.6	21.2	
1040.71484400	-9.7	-32453	6.6	7.1	-0.4	7.6	0.6	21.2	
1040.71875000	-9.7	-32454	6.4	7.3	-0.8	7.6	0.4	21.2	
1040.72265600	-9.8	-32455	6.6	7.4	-0.8	7.6	0.2	21.2	
1040.72656300	-9.8	-32455	6.6	7.3	-0.6	7.6	0.4	21.3	
1040.73046900	-9.8	-32456	6.8	7.3	-0.4	7.4	0.2	21.3	
1040.73437500	-9.9	-32457	6.4	7.4	-1.0	7.6	0.2	21.3	
1040.73828100	-10.1	-32457	6.4	7.3	-0.8	7.6	0.4	21.3	
1040.74218800	-10.3	-32458	6.4	7.4	-1.0	7.6	0.2	21.3	
1040.74609400	-10.5	-32459	6.4	7.4	-1.0	7.6	0.2	21.3	
1040.75000000	-10.6	-32459	6.1	7.4	-1.3	7.6	0.2	21.3	
1040.75390600	-10.6	-32460	6.3	7.4	-1.1	7.6	0.2	21.3	
1040.75781300	-10.6	-32461	6.4	7.4	-1.0	7.8	0.4	21.3	
1040.76171900	-10.4	-32461	6.4	7.4	-1.0	7.6	0.2	21.3	
1040.76562500	-10.1	-32462	6.6	7.4	-0.8	7.6	0.2	21.5	
1040.76953100	-9.8	-32463	6.6	7.4	-0.8	7.6	0.2	21.6	
1040.77343800	-9.4	-32463	6.4	7.4	-1.0	7.6	0.2	21.7	
1040.77734400	-9.2	-32464	6.4	7.4	-1.0	7.8	0.4	21.9	
1040.78125000	-9.0	-32465	6.4	7.4	-1.0	7.6	0.2	22.0	
1040.78515600	-8.9	-32465	6.6	7.4	-0.8	7.8	0.4	22.2	
1040.78906300	-8.9	-32466	6.6	7.4	-0.8	7.8	0.4	22.3	
1040.79296900	-9.0	-32466	6.4	7.4	-1.0	7.8	0.4	22.5	
1040.79687500	-9.1	-32467	6.3	7.6	-1.3	7.8	0.2	22.5	
1040.80078100	-9.1	-32467	6.4	7.6	-1.2	7.8	0.2	22.4	
